,Time,Right Ascension,Declination,Distance,X,Y,Z
1985,2018-01-21 16:15:00,354.97958794463057,-6.494095134308496,394806.6859059697,390768.4919140964,-34328.09730145499,-44652.95845629518
1986,2018-01-21 16:30:00,355.1121803463737,-6.456822325455502,394426.48816404963,390499.3343074393,-33393.97859321471,-44355.00720987248
1987,2018-01-21 16:45:00,355.24161881412664,-6.419497699628119,394043.2508429478,390222.96926133666,-32482.50465276947,-44056.83473908435
1988,2018-01-21 17:00:00,355.36787411447494,-6.382098588029584,393658.3405228385,389940.90427470923,-31593.96637493637,-43758.44518851797
1989,2018-01-21 17:15:00,355.4909296484151,-6.344602594868976,393273.1340325973,389654.6623908543,-30728.555107340842,-43459.842727577
1990,2018-01-21 17:30:00,355.61078165365956,-6.3069876927453254,392889.0129586945,389365.7756349114,-29886.361845627325,-43161.031539031836
1991,2018-01-21 17:45:00,355.7274393573306,-6.269232318237538,392507.3580768063,389075.7784131264,-29067.37686075076,-42862.015807578086
1992,2018-01-21 18:00:00,355.84092507620824,-6.231315467226591,392129.5437271262,388786.2009014423,-28271.489760068085,-42562.79970835911
1993,2018-01-21 18:15:00,355.9512742619062,-6.193216789432669,391756.9321573251,388498.5624527848,-27498.489981971255,-42263.387395594764
1994,2018-01-21 18:30:00,356.0585354885972,-6.1549166816032885,391390.8678566612,388214.3650508258,-26748.067721596883,-41963.78299123491
1995,2018-01-21 18:45:00,356.16277038107245,-6.1163963787707685,391032.6719063784,387935.08683837275,-26019.815284061973,-41663.99057374246
1996,2018-01-21 19:00:00,356.26405348134483,-6.077638042979916,390683.63637300284,387662.1757488484,-25313.228859097606,-41364.0141672523
1997,2018-01-21 19:15:00,356.36247205228597,-6.038624848791919,390345.0187705468,387397.04326756747,-24627.710709610685,-41063.85773071932
1998,2018-01-21 19:30:00,356.4581258172606,-5.9993410649667345,390018.0366195261,387141.0583502126,-23962.571764540357,-40763.52514757012
1999,2018-01-21 19:45:00,356.551126635089,-5.9597721316076955,389703.8621301415,386895.5415243375,-23317.034605128836,-40463.020215515884
2000,2018-01-21 20:00:00,356.6415981102192,-5.919904732152026,389403.61703776993,386661.75919948384,-22690.236831616963,-40162.346636914604
2001,2018-01-21 20:15:00,356.72967513851347,-5.879726859510187,389118.3676187273,386440.9182104991,-22081.234795716504,-39861.50800942978
2002,2018-01-21 20:30:00,356.8155033895373,-5.839227875745515,388849.1199135636,386234.1606171086,-21489.00768300853,-39560.507817142105
2003,2018-01-21 20:45:00,356.89923872685745,-5.798398564697964,388596.8151857112,386042.55878276617,-20912.46192761887,-39259.349422249164
2004,2018-01-21 21:00:00,356.98104656842855,-5.757231176985925,388362.3256413827,385867.11075342074,-20350.435940046562,-38958.03605728589
2005,2018-01-21 21:15:00,357.0611011896704,-5.715719466854291,388146.4504365792,385708.73595647956,-19801.705128113303,-38656.5708177771
2006,2018-01-21 21:30:00,357.1395849725336,-5.673858720472979,387949.91199514735,385568.27123817796,-19264.987188875282,-38354.956655664864
2007,2018-01-21 21:45:00,357.21668760423944,-5.631645775268199,387773.3526609328,385446.46725670004,-18738.947649370857,-38053.19637328748
2008,2018-01-21 22:00:00,357.2926052301107,-5.589079029989455,387617.33170484303,385343.98524639924,-18222.205631632325,-37751.29261791782
2009,2018-01-21 22:15:00,357.3675395651944,-5.546158445347107,387482.3227058766,385261.39416695863,-17713.3398179087,-37449.2478771962
2010,2018-01-21 22:30:00,357.44169697006026,-5.502885535028737,387368.71132332354,385199.1682501458,-17210.89458966304,-37147.06447502602
2011,2018-01-21 22:45:00,357.51528749636446,-5.459263347131973,387276.79347442504,385157.68495439464,-16713.386314490166,-36844.74456834178
2012,2018-01-21 23:00:00,357.58852390824603,-5.415296436058802,387206.7739293733,385137.223335919,-16219.309753572225,-36542.2901445559
2013,2018-01-21 23:15:00,357.6616206858491,-5.370990825031267,387158.76533344854,385137.96284382103,-15727.144562176274,-36239.70301964699
2014,2018-01-21 23:30:00,357.73479301747767,-5.326353959554336,387132.7876623514,385159.9825438439,-15235.361855211644,-35936.98483720989
2015,2018-01-21 23:45:00,357.8082557870409,-5.281394652115799,387128.7681150799,385203.26077480713,-14742.43080953113,-35634.13706800543
2016,2018-01-22 00:00:00,357.8822225634594,-5.236123018667798,387146.54144413857,385267.6752381403,-14246.82527470839,-35331.16101048646
2017,2018-01-22 00:15:00,357.9569045988603,-5.190550407344615,387185.85072203056,385353.0035212912,-13747.030362866806,-35028.05779178585
