,Time,Right Ascension,Declination,Distance,X,Y,Z
2801,2018-07-14 18:06:49.410420040,113.76212915526294,21.640599340233155,152062272.5076083,-56953304.89300922,129361937.35012917,56078025.52661171
2802,2018-07-14 19:46:56.839699018,113.83163465555532,21.630011781986497,152061466.2758413,-57114075.08274768,129301543.36031465,56051608.70163984
2803,2018-07-14 21:27:04.268977998,113.90114665095439,21.619253062574586,152061601.94782636,-57275217.787930034,129241892.22753897,56025114.97292594
2804,2018-07-14 23:07:11.698256976,113.97083856589697,21.608339314984043,152062560.2673742,-57437075.73925973,129182692.81685473,55998539.643257655
2805,2018-07-15 00:47:19.127535956,114.04084808606288,21.59731018940832,152064066.59576538,-57599841.632077724,129123535.27436642,55971878.93800227
2806,2018-07-15 02:27:26.556814934,114.11125129892204,21.58622138479967,152065742.48810393,-57763521.69494605,129063968.43640222,55945130.720226265
2807,2018-07-15 04:07:33.986093914,114.1820484171212,21.575134176031007,152067176.77156815,-57927934.47880617,129003585.04326038,55918294.897830896
2808,2018-07-15 05:47:41.415372892,114.25316375785397,21.56410390909152,152068002.7712069,-58092745.093590386,128942098.66661936,55891373.446737915
2809,2018-07-15 07:27:48.844651872,114.32445997043324,21.55316962510511,152067967.17980438,-58257528.42416006,128879397.82383198,55864370.046324715
2810,2018-07-15 09:07:56.273930850,114.39576383213247,21.54234675655644,152066977.64265323,-58421849.38426687,128815567.05929215,55837289.395942576
2811,2018-07-15 10:48:03.703209828,114.46689876815715,21.531624259577665,152065120.12554693,-58585345.04962718,128750871.00995523,55810136.34091043
2812,2018-07-15 12:28:11.132488808,114.53771799602275,21.520966714278586,152062642.80331567,-58747793.15693829,128685704.46153867,55782914.97184323
2813,2018-07-15 14:08:18.561767786,114.60813207863758,21.510320995685063,152059909.48593608,-58909154.031639315,128620517.82437909,55755627.866039224
2814,2018-07-15 15:48:25.991046766,114.678125715322,21.49962626275171,152057331.31607512,-59069578.02674147,128555732.10054258,55728275.61303923
2815,2018-07-15 17:28:33.420325744,114.74776061372363,21.48882539073216,152055289.55582958,-59229377.069800384,128491659.39950307,55700856.71327395
2816,2018-07-15 19:08:40.849604724,114.81716389562126,21.477875699837,152054063.96314356,-59388965.694369964,128428444.01302895,55673367.868784346
2817,2018-07-15 20:48:48.278883702,114.88650420887717,21.46675696366259,152053780.21847156,-59548782.69550301,128366035.17817283,55645804.611373
